label,polar,subjective,year,month,day,in_between,keyword_score,1stperson_score
0,0,0,2019,3,30,1,0,0
0,0.125,0.2,2019,3,30,0,0,0
0,0.4,0.7,2019,3,29,1,0,0
0,0,0,2019,3,29,0,0,2
0,0,0,2019,3,29,0,0,6
0,0,0,2019,3,29,0,0,0
0,0,0,2019,3,29,0,0,1
0,0.183333333,0.211111111,2019,3,28,1,0,1
0,0,0,2019,3,27,1,0,1
0,0.35,0.65,2019,3,26,1,0,0
0,0.3,0.2,2019,3,25,1,0,2
0,-0.291666667,0.541666667,2019,3,24,1,0,1
0,0.4,1,2019,3,22,2,0,0
0,0.136363636,0.454545455,2019,3,22,0,0,1
0,0.15,1,2019,3,21,1,0,0
0,-0.175,0.4,2019,3,21,0,0,2
0,-0.4,0.7,2019,3,20,1,0,1
0,0,0,2019,3,20,0,0,1
0,0.15,0.55,2019,3,19,1,0,0
0,0,0,2019,3,19,0,0,0
0,0,0,2019,3,18,1,0,0
0,0,0,2019,3,18,0,0,0
0,0.1875,0.4375,2019,3,18,0,0,0
0,0,0,2019,3,18,0,0,0
0,0,0,2019,3,16,2,0,1
0,0,0,2019,3,16,0,0,0
0,-0.2,0.8,2019,3,15,1,0,0
0,-0.4,0.666666667,2019,3,15,0,0,1
0,0,0.066666667,2019,3,14,1,0,2
0,-0.3,0.45,2019,3,13,1,0,2
0,0.175,0.575,2019,3,13,0,0,0
0,0,0,2019,3,13,0,0,1
0,0,0,2019,3,13,0,0,0
0,0.233333333,0.866666667,2019,3,13,0,0,1
0,0,0,2019,3,12,1,0,1
0,-0.4,0.533333333,2019,3,11,1,0,1
0,-0.65,0.95,2019,3,11,0,0,3
0,-0.7,0.666666667,2019,3,10,1,0,0
0,-0.4,0.6,2019,3,10,0,0,1
0,0.2,0.2,2019,3,10,0,0,0
0,-0.1,0.5,2019,3,8,2,0,0
0,0,0,2019,3,4,4,0,0
0,-0.25,0.75,2019,3,3,1,0,0
0,-0.8,0.9,2019,3,3,0,0,0
0,0,0.6,2019,3,3,0,0,2
0,0,0,2019,3,2,1,0,1
0,-0.1,0.7,2019,3,2,0,0,0
0,0.1,0.3,2019,3,2,0,0,0
0,-0.275,0.625,2019,3,2,0,0,0
0,0.128571429,0.471428571,2019,3,1,1,0,2
0,0,0,2019,2,28,1,0,0
0,0.5,0.5,2019,2,28,0,0,1
0,0.333333333,0.666666667,2019,2,28,0,0,0
0,0.5,1,2019,2,26,2,0,1
0,0.266666667,0.516666667,2019,2,26,0,0,0
0,0,0,2019,2,25,1,0,1
0,-0.4,0.8,2019,2,24,1,0,0
0,-0.5,0.8,2019,2,24,0,0,3
0,0,0,2019,2,24,0,0,0
0,0,0,2019,2,23,1,0,0
0,0.3,0.2,2019,2,23,0,0,0
0,-0.5875,0.75,2019,2,23,0,0,0
0,0,0,2019,2,21,2,0,3
0,0,0,2019,2,21,0,0,0
0,0,0,2019,2,20,1,0,3
0,-0.1,0.533333333,2019,2,20,0,0,3
0,-0.1,0.266666667,2019,2,19,1,0,3
0,0.2,0.733333333,2019,2,19,0,0,1
0,0,0,2019,2,19,0,0,1
0,0,0,2019,2,18,1,0,0
0,-0.1,0.2,2019,2,17,1,0,0
0,0,0,2019,2,16,1,0,1
0,-0.8,0.8,2019,2,16,0,0,1
0,0,0,2019,2,15,1,0,0
0,0,0,2019,2,15,0,0,0
0,0,0,2019,2,13,2,0,1
0,0.05,0.575,2019,2,13,0,0,0
0,0.285714286,0.535714286,2019,2,12,1,0,2
0,0,0,2019,2,12,0,0,0
0,-0.5,1,2019,2,12,0,0,5
0,0.25,0.25,2019,2,11,1,0,2
0,0,0,2019,2,10,1,0,0
0,-0.2,0.8,2019,2,10,0,0,0
0,0,0.1,2019,2,10,0,0,2
0,0,0,2019,2,9,1,0,0
0,-0.4,0.6,2019,2,9,0,0,0
0,-0.4,0.6,2019,2,9,0,0,1
0,-0.7125,1,2019,2,7,2,0,1
0,0,0.8,2019,2,6,1,0,0
0,0,0,2019,2,5,1,0,3
0,0.5,0.5,2019,2,5,0,0,0
0,0.683333333,0.766666667,2019,2,3,2,0,2
0,0,0,2019,2,1,2,0,0
0,0,0,2019,2,1,0,0,0
0,0,0,2019,1,31,1,0,0
0,0,0,2019,1,31,0,0,2
0,0.15,0.083333333,2019,1,30,1,0,0
0,-0.7,1,2019,1,28,2,0,1
0,-0.291666667,0.541666667,2019,1,28,0,0,1
0,0,0,2019,1,27,1,0,0
0,0.1,0.4,2019,1,27,0,0,0
0,-0.6,0.8,2019,1,25,2,0,1
0,0,0,2019,1,25,0,0,0
0,-0.5,0.966666667,2019,1,25,0,0,0
0,0.35,0.433333333,2019,1,24,1,0,0
0,-0.25,0.6,2019,1,21,3,0,0
0,0.268181818,0.6,2019,1,21,0,0,2
0,0,0,2019,1,20,1,1,0
0,0.5,0.75,2019,1,20,0,0,0
0,-0.144444444,0.233333333,2019,1,18,2,0,0
0,0,0,2019,1,17,1,0,0
0,0,0,2019,1,16,1,0,0
0,0.5,0.6,2019,1,16,0,0,1
0,0.033333333,0.366666667,2019,1,16,0,0,3
0,0,0,2019,1,16,0,0,1
0,-0.330555556,0.513888889,2019,1,15,1,0,0
0,0.392857143,0.517857143,2019,1,14,1,0,1
0,0,0,2019,1,13,1,0,0
0,0,0,2019,1,11,2,0,0
0,0,0,2019,1,10,1,0,0
0,0.285714286,0.535714286,2019,1,10,0,0,2
0,0.5,0.65,2019,1,9,1,0,2
0,-0.2,0.6,2019,1,9,0,0,1
0,0.433333333,0.833333333,2019,1,7,2,0,0
0,0,0,2019,1,7,0,0,0
0,0,0,2019,1,5,2,0,0
0,0.1,0.2,2019,1,4,1,0,2
0,0,0,2019,1,1,3,0,0
0,0.422727273,0.550757576,2018,12,31,1,0,0
0,0,0,2018,12,31,0,0,0
0,0,0,2018,12,31,0,0,0
0,1,0.3,2018,12,30,1,0,0
0,0.2,0.2,2018,12,28,2,0,0
0,0.7,0.6,2018,12,27,1,0,1
0,-0.333333333,0.666666667,2018,12,26,1,0,0
0,-0.6,0.8,2018,12,26,0,0,0
0,-0.5,0.7,2018,12,26,0,0,0
0,0,0,2018,12,26,0,0,2
0,0,0.5,2018,12,25,1,0,0
0,-0.127777778,0.179861111,2018,12,25,0,0,0
0,0.05,0.7,2018,12,25,0,0,0
0,0.8,0.4,2018,12,25,0,0,1
0,0.136363636,0.5,2018,12,25,0,0,1
0,-0.166666667,0.433333333,2018,12,25,0,0,1
0,0,0,2018,12,23,2,0,0
0,0,0,2018,12,22,1,0,0
0,0.2,0.6,2018,12,21,1,0,1
0,-0.2,0.8,2018,12,19,2,0,0
0,0,0,2018,12,18,1,0,0
0,0,0,2018,12,16,2,0,0
0,-0.4,0.4,2018,12,15,1,0,1
0,0,0,2018,12,15,0,0,0
0,0.25,0.6375,2018,12,14,1,0,2
0,0,0.1,2018,12,11,3,0,1
0,0,0,2018,12,9,2,0,1
0,0,0.1,2018,12,8,1,0,0
0,0.2125,0.816666667,2018,12,8,0,0,1
0,0.3,0.35,2018,12,4,4,0,0
0,0.2,0.35,2018,12,3,1,0,0
0,-0.6,0.95,2018,11,29,4,0,2
0,0,0,2018,11,25,4,0,0
0,0,0,2018,11,24,1,0,0
0,-0.35,0.7,2018,11,21,3,0,5
0,0,0,2018,11,20,1,0,0
0,-0.5,1,2018,11,20,0,0,1
0,0.2,0.2,2018,11,19,1,0,2
0,0,0,2018,11,18,1,0,0
0,-0.6,0.8,2018,11,17,1,0,3
0,-0.4,0.6,2018,11,12,5,0,1
0,-0.6,0.8,2018,11,8,4,0,1
0,0.5,1,2018,11,7,1,0,1
0,-1,1,2018,11,5,2,0,2
0,0,0,2018,11,4,1,0,0
0,0.15,0.35,2018,11,3,1,0,2
0,-1.39E-17,0.575,2018,11,2,1,0,4
0,0.05,0.1,2018,10,29,4,0,1
0,0,1,2018,10,29,0,0,1
0,0.3,0.5,2018,10,29,0,0,1
0,-0.1,0.45,2018,10,28,1,0,0
0,0,0,2018,10,24,4,0,2
0,0,0,2018,10,24,0,0,0
0,-0.08,0.16,2018,10,24,0,0,7
0,0.25,0.7,2018,10,21,3,0,2
0,0,0,2018,10,20,1,0,4
0,-0.4,0.6,2018,10,19,1,0,0
0,0,0,2018,10,18,1,0,0
0,0,0,2018,10,18,0,0,0
0,-0.2,0.4,2018,10,17,1,0,3
0,0,0,2018,10,17,0,0,0
0,-0.166666667,0.066666667,2018,10,17,0,0,0
0,-0.425,0.525,2018,10,15,2,0,1
0,0.16,0.54,2018,10,12,3,0,1
0,-0.2,0.8,2018,10,11,1,0,1
0,0,0,2018,10,10,1,0,2
0,0,0,2018,10,7,3,0,0
0,0,0,2018,10,7,0,0,1
0,0,0,2018,10,6,1,0,1
0,-0.333333333,0.666666667,2018,10,5,1,0,1
0,0,0,2018,10,4,1,0,0
0,-0.4,0.6,2018,10,1,3,0,0
0,0.047916667,0.54077381,2018,9,24,7,0,7
0,0.85,1,2018,9,23,1,0,1
0,0.028571429,0.485714286,2018,9,20,3,0,1
0,0.166666667,0.729166667,2018,9,19,1,0,4
0,-0.2,0.35,2018,9,18,1,0,1
0,0.075,0.4,2018,9,18,0,0,1
0,0.312121212,0.4,2018,9,17,1,0,2
0,-0.154545455,0.433333333,2018,9,16,1,0,3
0,0,0,2018,9,15,1,0,0
0,-0.297222222,0.647222222,2018,9,15,0,0,1
0,-0.8,0.9,2018,9,11,4,0,1
0,0.7,0.6,2018,9,11,0,0,2
0,0,0,2018,9,8,3,0,0
0,-0.6,0.8,2018,9,8,0,0,1
0,0,0,2018,9,7,1,0,0
0,0,0,2018,9,7,0,0,0
0,-0.2,0.35,2018,9,5,2,0,1
0,-0.4,0.6,2018,9,4,1,0,1
0,0.285714286,0.535714286,2018,9,4,0,0,1
0,0,0,2018,9,4,0,0,1
0,0,0,2018,9,3,1,0,0
0,0,0,2018,9,1,2,0,1
0,0.1,0.4,2018,9,1,0,0,2
0,0.278733766,0.483874459,2018,8,31,1,0,2
0,0,0,2018,8,30,1,0,0
0,0,0,2018,8,29,1,0,1
0,0,0,2018,8,29,0,0,0
0,0,0,2018,8,28,1,0,0
0,0,0,2018,8,28,0,0,0
0,-0.2,0.8,2018,8,28,0,0,0
0,-0.6,0.9,2018,8,27,1,0,1
0,0,0,2018,8,25,2,0,0
0,0,0,2018,8,24,1,0,0
0,-0.2,0.1,2018,8,22,2,0,1
0,0,0,2018,8,22,0,0,1
0,0,0,2018,8,22,0,0,3
0,0,0,2018,8,22,0,0,2
0,-0.714285714,0.857142857,2018,8,21,1,0,2
0,-0.5,1,2018,8,19,2,0,1
0,-0.135714286,0.407142857,2018,8,17,2,0,1
0,0,0,2018,8,17,0,0,0
0,0,0,2018,8,15,2,0,1
0,-0.2,0.8,2018,8,15,0,0,1
0,0,0.5,2018,8,12,3,0,0
0,0.05,0.5,2018,8,11,1,0,2
0,0.05,0.5,2018,8,11,0,0,2
0,0,0,2018,8,11,0,0,0
0,-0.65,1,2018,8,11,0,0,0
0,-0.05,0.6,2018,8,10,1,0,2
0,0.05,0.7,2018,8,8,2,0,1
0,0,0,2018,8,7,1,0,4
0,0.4,0.4,2018,8,7,0,0,0
0,0.65,0.85,2018,8,6,1,0,1
0,-0.4,0.6,2018,8,4,2,0,0
0,0,0,2018,8,3,1,0,1
0,0.5,0.5,2018,8,2,1,0,5
0,-0.1,0.571428571,2018,8,1,1,0,2
0,0,0,2018,8,1,0,0,0
0,0.03125,0.525,2018,8,1,0,0,5
0,-0.2,0.8,2018,7,31,1,0,0
0,0,0,2018,7,30,1,0,0
0,0.566666667,0.8,2018,7,30,0,0,1
0,0,0,2018,7,28,2,0,0
0,0,0,2018,7,27,1,0,0
0,-0.25,0.6,2018,7,26,1,0,1
0,0,0,2018,7,26,0,0,1
0,-0.02,0.24,2018,7,25,1,0,3
0,-0.4,0.4,2018,7,24,1,0,0
0,0,0,2018,7,24,0,0,0
0,0,0,2018,7,23,1,0,1
0,0.318181818,0.75,2018,7,22,1,0,2
0,0,0,2018,7,21,1,0,1
0,0,0,2018,7,20,1,0,1
0,0,0,2018,7,20,0,0,0
0,0.25,0.25,2018,7,19,1,0,0
0,0.35,0.6,2018,7,19,0,0,0
0,-0.2,0.8,2018,7,19,0,0,0
0,0.083333333,0.383333333,2018,7,19,0,0,0
0,0,0,2018,7,18,1,0,0
0,-0.133333333,0.533333333,2018,7,18,0,0,0
0,-0.2,0.3,2018,7,18,0,0,1
0,-0.25,0.5,2018,7,17,1,0,0
0,-0.133333333,0.65,2018,7,17,0,0,1
0,0.45,0.55,2018,7,16,1,0,2
0,0.6,1,2018,7,15,1,0,1
0,-1,1,2018,7,15,0,0,0
0,-0.34375,0.75,2018,7,13,2,0,1
0,0.2,0.2,2018,7,12,1,0,0
0,0,0,2018,7,12,0,0,1
0,0,0,2018,7,11,1,0,2
0,-0.6,1,2018,7,11,0,0,0
0,0,0,2018,7,10,1,0,0
0,0.025,0.55,2018,7,7,3,0,1
0,0.136363636,0.5,2018,7,7,0,0,1
0,0.136363636,0.454545455,2018,7,6,1,0,0
0,0.05,0.5,2018,7,6,0,0,2
0,0,0,2018,7,6,0,0,1
0,-0.075,0.525,2018,7,5,1,0,2
0,0,0,2018,7,3,2,0,0
0,-0.45,0.85,2018,7,3,0,0,0
0,0,0,2018,6,29,4,0,0
0,0.6,0.8,2018,6,28,1,0,1
0,0,0.1,2018,6,26,2,0,1
0,-0.2,0.05,2018,6,26,0,0,0
0,-0.15,0.3625,2018,6,25,1,0,3
0,0,0,2018,6,23,2,0,1
0,0,0,2018,6,23,0,0,0
0,0.58,0.84,2018,6,22,1,0,3
0,0,0,2018,6,22,0,0,0
0,0,0,2018,6,20,2,0,0
0,0.5,0.6,2018,6,20,0,0,0
0,0.05,0.8,2018,6,19,1,0,2
0,-0.2,0,2018,6,19,0,0,1
0,0,0,2018,6,18,1,0,0
0,0.368181818,0.75,2018,6,17,1,0,2
0,0.5,0.75,2018,6,16,1,0,1
0,0.25,0.333333333,2018,6,8,8,0,0
0,-0.2,0.6,2018,6,8,0,0,1
0,0.1,0.2,2018,6,6,2,0,0
0,0.333333333,0.666666667,2018,6,5,1,0,0
0,0,0,2018,6,5,0,0,0
0,-0.3,0.8,2018,6,3,2,0,2
0,-0.4,0.4,2018,6,3,0,0,0
0,0.136363636,0.454545455,2015,4,6,1154,0,2
0,0.378787879,0.818181818,2015,4,5,1,0,1
0,0.166666667,0.4,2015,4,4,1,0,4
0,0,0,2015,4,4,0,0,0
0,0.325,0.875,2015,4,3,1,0,0
0,0,0,2015,4,3,0,0,0
0,-0.05,0.6,2015,4,3,0,0,2
0,0,0,2015,4,2,1,0,1
0,-0.5,0.5,2015,4,2,0,0,0
0,0,0,2015,4,2,0,0,0
0,-0.166666667,0.433333333,2015,4,2,0,0,1
0,0,0,2015,4,2,0,0,1
0,-0.4,0.5,2015,4,2,0,0,0
0,0.433333333,0.555555556,2015,4,2,0,0,0
0,0.425,0.625,2015,4,2,0,0,0
0,0,0,2015,4,1,1,0,1
0,-0.733333333,0.866666667,2015,4,1,0,0,0
0,0,0.1,2015,3,31,1,0,2
0,0.7,0.6,2015,3,31,0,0,1
0,0,0,2015,3,30,1,0,2
0,0,0,2015,3,30,0,0,0
0,0,0,2015,3,30,0,0,2
0,0,0,2015,3,30,0,0,1
0,0,0,2015,3,28,2,0,1
0,0.233333333,0.566666667,2015,3,28,0,0,0
0,-0.714285714,0.857142857,2015,3,28,0,0,0
0,0,0,2015,3,28,0,0,0
0,-0.4,0.6,2015,3,28,0,0,0
0,-0.155555556,0.288888889,2015,3,28,0,0,0
0,0,0,2015,3,28,0,0,1
0,0,0,2015,3,27,1,0,0
0,0,0,2015,3,27,0,0,0
0,0,0,2015,3,27,0,0,0
0,0,0,2015,3,27,0,0,0
0,0.107142857,0.785714286,2015,3,27,0,0,1
0,0,0,2015,3,26,1,0,1
0,-0.2,0.8,2015,3,25,1,0,0
0,-0.075,0.05,2015,3,25,0,0,0
0,0,0,2015,3,24,1,0,0
0,0.15625,0.5,2015,3,23,1,0,0
0,-0.19047619,0.566666667,2015,3,23,0,0,2
0,0,0,2015,3,23,0,0,2
0,0,0,2015,3,23,0,0,0
0,0.321428571,0.583928571,2015,3,23,0,0,2
0,0,0,2015,3,23,0,0,1
0,0,0,2015,3,23,0,0,2
0,0,0,2015,3,23,0,0,1
0,0,0,2015,3,23,0,0,0
0,0,0,2015,3,23,0,0,0
0,0,0,2015,3,23,0,0,0
0,0,0,2015,3,22,1,0,1
0,-0.5,0.8,2015,3,22,0,0,0
0,0,0,2015,3,22,0,0,1
0,0,0,2015,3,21,1,0,1
0,-0.5,0.95,2015,3,21,0,0,0
0,0.30952381,0.517857143,2015,3,20,1,0,1
0,0.2,0.5,2015,3,19,1,0,0
0,0,0,2015,3,18,1,0,1
0,0,0,2015,3,17,1,0,2
0,0.2,0.358333333,2015,3,16,1,0,1
0,0.3,0.525,2015,3,16,0,0,1
0,0.2,0.2,2015,3,15,1,0,1
0,0.266335227,0.454545455,2015,3,14,1,0,2
0,0,0,2015,3,14,0,0,0
0,0.193181818,0.477272727,2015,3,14,0,0,4
0,0,0,2015,3,14,0,0,1
0,0,0,2015,3,14,0,0,1
0,0,0,2015,3,14,0,0,0
0,0,0,2015,3,13,1,0,0
0,0.2,0.2,2015,3,13,0,0,0
0,0.8,1,2015,3,13,0,0,1
0,0,0,2015,3,13,0,0,0
0,0,0,2015,3,13,0,0,0
0,-0.3,0.7,2015,3,11,2,0,2
0,-0.35,0.6,2015,3,11,0,0,0
0,-0.025,0.285714286,2015,3,11,0,1,3
0,0,0,2015,3,11,0,0,0
0,1,0.3,2015,3,11,0,0,0
0,0,0,2015,3,11,0,0,1
0,-0.155555556,0.288888889,2015,3,9,2,0,0
0,-0.566666667,0.833333333,2015,3,9,0,1,0
0,0,0,2015,3,9,0,0,0
0,0,0,2015,3,8,1,0,0
0,-0.2,0.8,2015,3,8,0,0,1
0,0,0,2015,3,7,1,0,1
0,0,0,2015,3,7,0,0,0
0,0,0,2015,3,7,0,0,1
0,0,0,2015,3,7,0,0,0
0,0,0,2015,3,6,1,0,0
0,0,0,2015,3,6,0,0,0
0,0.5,0.6,2015,3,6,0,0,0
0,0,0,2015,3,6,0,0,1
0,0,0,2015,3,6,0,0,1
0,-0.155555556,0.288888889,2015,3,6,0,0,0
0,-0.2,0.8,2015,3,6,0,0,4
0,0.166666667,0.466666667,2015,3,6,0,0,0
0,0,0,2015,3,6,0,0,1
0,-0.4,0.6,2015,3,6,0,0,2
0,0,0,2015,3,5,1,0,2
0,0,0,2015,3,5,0,0,0
0,0,0,2015,3,4,1,0,0
0,-0.25625,0.74375,2015,3,4,0,0,1
0,0.13,0.26,2015,3,2,2,0,1
0,0.318181818,0.5,2015,3,2,0,0,1
0,0,0,2015,3,1,1,0,0
0,0,0,2015,2,27,2,0,2
0,-0.4,0.6,2015,2,25,2,0,3
0,-0.5,1,2015,2,24,1,0,0
0,-0.5,1,2015,2,22,2,0,2
0,-0.65,0.683333333,2015,2,22,0,0,3
0,0,0,2015,2,21,1,0,0
0,0,0,2015,2,21,0,0,1
0,0,0,2015,2,20,1,0,1
0,0,0,2015,2,20,0,0,1
0,0,0,2015,2,19,1,0,1
0,0.166666667,0.283333333,2015,2,16,3,0,2
0,0,0,2015,2,16,0,0,0
0,-0.25,0.571428571,2015,2,16,0,0,0
0,0,0,2015,2,15,1,0,0
0,0,0,2015,2,15,0,0,2
0,0,0,2015,2,14,1,0,1
0,0,0,2015,2,13,1,0,0
0,-0.075,0.725,2015,2,13,0,0,3
0,0,0,2015,2,13,0,0,0
0,0,0,2015,2,13,0,0,1
0,0.066666667,0.466666667,2015,2,13,0,0,1
0,0,0,2015,2,10,3,0,0
0,0,0,2015,2,10,0,0,0
0,0,0,2015,2,10,0,0,0
0,0,0,2015,2,10,0,0,0
0,-0.183333333,0.483333333,2015,2,7,3,0,1
0,0,0,2015,2,5,2,0,1
0,-0.3,0.6,2015,2,4,1,0,0
0,0,0,2015,2,4,0,0,1
0,0,0,2015,2,2,2,0,0
0,0.375,0.625,2015,2,2,0,0,0
0,0,0,2015,2,1,1,0,2
0,0.5,1,2015,2,1,0,0,1
0,0.125,0.55,2015,2,1,0,0,0
0,0,0,2015,2,1,0,0,1
0,0,0,2015,2,1,0,0,1
0,0.5,1,2015,2,1,0,0,1
0,0,0,2015,1,31,1,0,1
0,0,0,2015,1,31,0,0,0
0,0,0,2015,1,31,0,0,1
0,0,0,2015,1,31,0,0,0
0,0,0,2015,1,30,1,0,0
0,0.5,1,2015,1,30,0,0,0
0,0.25,0.85,2015,1,28,2,0,1
0,-0.178571429,0.285714286,2015,1,27,1,0,0
0,0,0,2015,1,27,0,0,1
0,0,0,2015,1,26,1,0,0
0,0,0,2015,1,26,0,0,1
0,0,0,2015,1,25,1,0,1
0,-0.4,0.6,2015,1,24,1,0,0
0,0,0,2015,1,23,1,0,1
0,0,0,2015,1,20,3,0,0
0,0,0,2015,1,20,0,0,0
0,0,0,2015,1,18,2,0,0
0,0.25,1,2015,1,18,0,0,0
0,0,0,2015,1,17,1,0,0
0,0,0,2015,1,17,0,0,0
0,0,0,2015,1,17,0,0,1
0,0.4,0.8,2015,1,15,2,0,0
0,0,0.3,2015,1,15,0,0,1
0,-0.131818182,0.527272727,2015,1,14,1,0,1
0,0.2,0.2,2015,1,14,0,0,2
0,0,0,2015,1,14,0,0,1
0,0.136363636,0.454545455,2015,1,12,2,0,0
0,0.125,0.8,2015,1,11,1,0,1
0,0,0,2015,1,10,1,0,1
0,0.5,0.6,2015,1,8,2,0,3
0,-1,1,2015,1,8,0,0,2
0,-0.6,0.8,2015,1,8,0,0,0
0,0,0,2015,1,8,0,0,1
0,-0.4,0.6,2015,1,8,0,0,3
0,-0.0125,0.5125,2015,1,8,0,0,2
0,0,0,2015,1,8,0,0,0
0,0,0,2015,1,7,1,0,2
0,0.25,0.85,2015,1,7,0,0,1
0,0.2,0.2,2015,1,4,3,0,0
0,0,0,2015,1,4,0,0,2
0,-0.6,0.8,2015,1,4,0,0,1
0,-0.8,0.8,2015,1,3,1,0,1
0,0,0,2015,1,1,2,0,0
0,-0.625,1,2015,1,1,0,0,1
0,0,0,2015,1,1,0,0,1
0,0,0,2015,1,1,0,0,0
0,0.6,0.9,2014,12,31,1,0,0
0,0.5,1,2014,12,31,0,0,0
0,0.5,1,2014,12,31,0,0,1
0,0.4,0.6,2014,12,31,0,0,0
0,0.136363636,0.454545455,2014,12,29,2,1,0
0,0,0,2014,12,29,0,0,0
0,0.136363636,0.454545455,2014,12,29,0,1,1
0,0,0,2014,12,28,1,0,2
0,-0.087878788,0.651515152,2014,12,28,0,0,2
0,0,0,2014,12,28,0,0,0
0,0.2,0.5,2014,12,28,0,1,2
0,0,0,2014,12,28,0,0,1
0,0,0,2014,12,27,1,0,0
0,0,0.066666667,2014,12,27,0,0,0
0,0,0,2014,12,27,0,0,1
0,-0.1,0.1,2014,12,25,2,0,0
0,0.6,1,2014,12,25,0,0,0
0,0.5,0.6,2014,12,24,1,0,0
0,-0.8,1,2014,12,24,0,0,1
0,-0.075,1,2014,12,22,2,0,0
0,0,0,2014,12,22,0,0,0
0,0,0,2014,12,20,2,0,0
0,-0.5,0.9,2014,12,19,1,0,0
0,0.25,0.45,2014,12,19,0,0,0
0,0.25,0.75,2014,12,19,0,0,0
0,0,0,2014,12,18,1,0,0
0,0,0,2014,12,14,4,0,0
0,0.136363636,0.5,2014,12,8,6,0,0
0,0.5,0.6,2014,12,8,0,0,0
0,0,0,2014,12,7,1,0,0
0,-0.25,1,2014,12,7,0,0,1
0,0.35,0.65,2014,12,6,1,0,0
0,0,0,2014,12,6,0,0,0
0,-0.2,0.8,2014,12,5,1,0,0
0,0,0,2014,12,4,1,0,0
0,0.6,1,2014,12,4,0,0,0
0,-0.8,0.9,2014,12,4,0,0,0
0,0.136363636,0.454545455,2014,12,3,1,0,0
0,-0.2,0.6,2014,11,30,3,0,1
0,0.5,1,2014,11,30,0,0,1
0,0.75,0.675,2014,11,30,0,0,0
0,0.4,0.8,2014,11,30,0,0,1
0,0,0,2014,11,30,0,0,2
0,-0.8,1,2014,11,29,1,0,2
0,0,0,2014,11,28,1,0,0
0,0,0,2014,11,23,5,0,1
0,0,0,2014,11,23,0,0,0
0,0,0,2014,11,23,0,0,0
0,0.033333333,0.066666667,2014,11,23,0,0,3
0,0,0,2014,11,23,0,0,1
0,0.108333333,0.65,2014,11,19,4,0,1
0,-0.3,1,2014,11,17,2,0,0
0,0,0,2014,11,16,1,0,0
0,0.136363636,0.454545455,2014,11,15,1,0,2
0,0,0,2014,11,15,0,0,0
0,0.136363636,0.454545455,2014,11,15,0,0,0
0,0,0,2014,11,12,3,0,0
0,0,0,2014,11,11,1,0,1
0,-0.6,0.8,2014,11,11,0,0,1
0,0.136363636,0.454545455,2014,11,11,0,0,2
0,0,0,2014,11,9,2,0,0
0,-0.75,1,2014,11,9,0,0,0
0,0.195238095,0.478571429,2014,11,8,1,0,0
0,0.35,0.4,2014,11,8,0,0,1
0,-0.5,1,2014,11,8,0,0,1
0,0,0,2014,11,8,0,0,1
0,0,0,2014,11,8,0,0,0
0,0,0,2014,11,8,0,0,1
0,0.5,0.5,2014,11,8,0,0,0
0,0,0,2014,11,8,0,0,1
0,0.5,0.6,2014,11,8,0,0,0
0,0.166666667,0.233333333,2014,11,7,1,0,2
0,-0.5,0.95,2014,11,7,0,0,0
0,-0.071428571,0.214285714,2014,11,7,0,0,3
0,0.5,0.6,2014,11,7,0,0,2
0,0.166666667,0.6,2014,11,7,0,0,1
0,0.5,0.5,2014,11,5,2,0,0
0,0,0,2014,11,4,1,0,1
0,-0.2,0.8,2014,11,3,1,0,0
0,0.5,0.5,2014,11,3,0,0,1
0,-0.2,0.4,2014,11,2,1,0,0
0,-0.6,0.9,2014,11,2,0,0,1
0,-0.4,0.6,2014,10,31,2,0,3
0,0.35,0.65,2014,10,29,2,0,1
0,0,0,2014,10,26,3,0,1
0,0,0,2014,10,26,0,0,1
0,0,0,2014,10,25,1,0,0
0,0,0,2014,10,24,1,0,0
0,0,0,2014,10,24,0,0,0
0,0,0,2014,10,22,2,0,2
0,0,0,2014,10,18,4,0,1
0,0.35,0.65,2014,10,18,0,0,1
0,0.25,0.85,2014,10,17,1,0,0
0,0,0,2014,10,13,4,0,0
0,0,0,2014,10,12,1,0,1
0,0,0,2014,10,11,1,0,0
0,-0.7,0.666666667,2014,10,10,1,0,1
0,0,0,2014,10,9,1,0,0
0,0,0,2014,10,9,0,0,0
0,-0.155555556,0.288888889,2014,10,8,1,0,3
0,0,0,2014,10,7,1,0,1
0,0.7,0.9,2014,10,6,1,0,1
0,0,0,2014,10,5,1,0,1
0,-0.75,0.75,2014,10,3,2,0,0
0,0,0,2014,10,2,1,0,1
0,0,0,2014,10,2,0,0,1
0,0,0,2014,10,2,0,0,0
0,0.5,1,2014,10,1,1,0,0
0,-0.5,1,2014,10,1,0,0,3
0,0,0,2014,9,30,1,0,1
0,0,0,2014,9,28,2,0,1
0,0,0,2014,9,28,0,0,0
0,0,0,2014,9,27,1,0,1
0,0.136363636,0.454545455,2014,9,27,0,0,1
0,0.168181818,0.477272727,2014,9,27,0,0,1
0,-0.5,1,2014,9,27,0,0,1
0,0.16,0.54,2014,9,23,4,0,3
0,0,0.1,2014,9,20,3,0,1
0,0,0,2014,9,19,1,0,1
0,0.6,0.9,2014,9,19,0,0,2
0,0,0,2014,9,19,0,0,0
0,0,0,2014,9,19,0,0,0
0,-0.3,0.4,2014,9,18,1,0,1
0,0.5,0.6,2014,9,17,1,0,1
0,0,0,2014,9,14,3,0,0
0,-0.6,0.9,2014,9,14,0,0,0
